unique_name	taxid	S_Normal_100_102M	S_Normal_100_17M	S_Normal_100_34M	S_Normal_100_68M	S_Normal_100_8M	S_Normal_150_102M	S_Normal_150_17M	S_Normal_150_34M	S_Normal_150_68M	S_Normal_150_8M	S_Normal_200_102M	S_Normal_200_17M	S_Normal_200_34M	S_Normal_200_68M	S_Normal_200_8M	S_Normal_25_102M	S_Normal_25_17M	S_Normal_25_34M	S_Normal_25_68M	S_Normal_25_8M	S_Normal_400_102M	S_Normal_400_17M	S_Normal_400_34M	S_Normal_400_68M	S_Normal_400_8M	S_Normal_50_102M	S_Normal_50_17M	S_Normal_50_34M	S_Normal_50_68M	S_Normal_50_8M
Rhizobium bangladeshense	1138189	0	0	0	0	0	0	0	0	0	0	0	0	0.00001863	0	0	0	0	0	0	0	0	0	0.00002331	0	0	0	0	0	0	0
Sinorhizobium meliloti	382	0	0	0	0	0	0	0.00001015	0	0	0	0	0	0.00001396	0	0	0	0	0	0	0	0	0	0.00001756	0	0	0	0	0	0	0
Klebsiella aerogenes	548	0	0.00001506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000265	0	0	0
Citrobacter tructae	2562449	0	0.00001435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000265	0	0	0
Cronobacter sakazakii	28141	0	0.00001488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002588	0	0	0
Lacinutrix sp. 5H-3-7-4	983544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004047	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium lentis	1138194	0	0	0	0	0	0	0	0	0	0	0	0	0.00001828	0	0	0	0	0	0	0	0	0	0.0000221	0	0	0	0	0	0	0
Streptomyces sp. CdTB01	1725411	0	0	0	0	0	0	0	0.00001172	0	0	0	0	0	0	0	0	0.00002856	0	0	0	0	0	0	0	0	0	0	0	0	0
Kyrpidia spormannii	2055160	0	0	0.00002513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001504	0	0	0	0	0	0	0
Schlegelella thermodepolymerans	215580	0	0	0.00001832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002182	0	0	0	0	0	0	0
Shewanella baltica	62322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002557	0	0	0	0.00001444	0	0	0	0	0	0	0	0
Streptomyces asoensis	249586	0	0	0	0	0	0	0	0.00001169	0	0	0	0	0	0	0	0	0.00002832	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudocitrobacter sp. G163CM	2891570	0	0.00001479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000245	0	0	0
Rhizobium binae	1138190	0	0	0	0	0	0	0	0	0	0	0	0	0.00001734	0	0	0	0	0	0	0	0	0	0.00002191	0	0	0	0	0	0	0
Pasteurella multocida	747	0	0	0	0	0	0	0	0	0	0	0	0.00001735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002176	0	0	0
Enterobacter cancerogenus	69218	0	0.00001403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002497	0	0	0
Rhizobium sp. CIAT894	2020312	0	0	0	0	0	0	0	0	0	0	0	0	0.00001794	0	0	0	0	0	0	0	0	0	0.000021	0	0	0	0	0	0	0
Streptomyces cyaneochromogenes	2496836	0	0	0	0	0	0	0	0.00001135	0	0	0	0	0	0	0	0	0.00002747	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. Z423-1	2730915	0	0	0	0	0	0	0	0.00001288	0	0	0	0	0	0	0	0	0.00002571	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. 11515TR	2028343	0	0	0	0	0	0	0	0	0	0	0	0	0.00001749	0	0	0	0	0	0	0	0	0	0.00002041	0	0	0	0	0	0	0
Streptomyces glomeroaurantiacus	68210	0	0	0	0	0	0	0	0.00001016	0	0	0	0	0	0	0	0	0.000027	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium rhizogenes	359	0	0	0	0	0	0	0	0	0	0	0	0	0.00001684	0	0	0	0	0	0	0	0	0	0.00002029	0	0	0	0	0	0	0
Kinneretia sp. DAIF2	2714952	0	0	0.00001632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002079	0	0	0	0	0	0	0
Streptomyces sp. A2-16	2781734	0	0	0	0	0	0	0	0.00001147	0	0	0	0	0	0	0	0	0.00002512	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp. IHB B 17019	1721091	0	0	0	0	0	0	0	0	0	0	0	0	0.00003629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter sp. SA187	1914861	0	0.00001226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002397	0	0	0
Mesorhizobium sp. NIBR3	675281	0	0	0	0	0	0	0.00003621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kosakonia sacchari	1158459	0	0.00001279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002329	0	0	0
Citrobacter sp. RHB25-C09	2742624	0	0.00001253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002338	0	0	0
Streptomyces ferrugineus	1413221	0	0	0	0	0	0	0	0.00001141	0	0	0	0	0	0	0	0	0.00002447	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. NZLR1	2731096	0	0	0	0	0	0	0	0	0	0	0	0	0.00001493	0	0	0	0	0	0	0	0	0	0.00002093	0	0	0	0	0	0	0
Shinella zoogloeoides	352475	0	0	0	0	0	0	0.00003524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea agglomerans	549	0	0.00001097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002397	0	0	0
Citrobacter rodentium	67825	0	0.00001206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002276	0	0	0
Haemophilus phage Aaphi23	230158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003476	0	0	0
Klebsiella quasipneumoniae	1463165	0	0.00001129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002318	0	0	0
Enterobacter sp. RHBSTW-00994	2742676	0	0.00001235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002176	0	0	0
Rhizobium sp. AB2/73	2795216	0	0	0	0	0	0	0	0	0	0	0	0	0.00001487	0	0	0	0	0	0	0	0	0	0.00001907	0	0	0	0	0	0	0
Rhizobium lusitanum	293958	0	0	0	0	0	0	0	0	0	0	0	0	0.00001454	0	0	0	0	0	0	0	0	0	0.00001928	0	0	0	0	0	0	0
Nocardia tengchongensis	2055889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003366	0	0
Streptomyces sp. MG62	2838015	0	0	0	0	0	0	0	0.00001087	0	0	0	0	0	0	0	0	0.00002274	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces galilaeus	33899	0	0	0	0	0	0	0	0.00001151	0	0	0	0	0	0	0	0	0.00002191	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces griseoviridis	45398	0	0	0	0	0	0	0	0.00001072	0	0	0	0	0	0	0	0	0.00002244	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia sp. R33	2828763	0	0	0	0	0	0	0	0.00001712	0	0	0	0	0.00001587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. NLR16a	2731112	0	0	0	0	0	0	0	0	0	0	0	0	0.00001424	0	0	0	0	0	0	0	0	0	0.0000186	0	0	0	0	0	0	0
Enterobacter bugandensis	881260	0	0.00001147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002132	0	0	0
Frigidibacter mobilis	1335048	0	0	0	0	0	0	0.00003271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardia farcinica	37329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000324	0	0
Streptomyces dengpaensis	2049881	0	0	0	0	0	0	0	0.0000106	0	0	0	0	0	0	0	0	0.00002168	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. N324	1703969	0	0	0	0	0	0	0	0	0	0	0	0	0.00001418	0	0	0	0	0	0	0	0	0	0.00001804	0	0	0	0	0	0	0
Nocardia mangyaensis	2213200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003193	0	0
Escherichia marmotae	1499973	0	0.00001068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002091	0	0	0
Citrobacter sp. R56	1573676	0	0.00001109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002041	0	0	0
Streptomyces roseirectus	2768066	0	0	0	0	0	0	0	0.00001056	0	0	0	0	0	0	0	0	0.00002082	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia vermicola	333965	0	0	0	0	0	0	0	0.00001701	0	0	0	0	0.00001434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia albertii	208962	0	0.00001056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002071	0	0	0
Ramlibacter tataouinensis	94132	0	0	0.00001416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001651	0	0	0	0	0	0	0
Capnocytophaga leadbetteri	327575	0	0	0	0	0	0	0	0	0	0	0	0	0.00003065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nautilia sp. PV-1	2579250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003025	0	0
Enterobacter oligotrophicus	2478464	0	0.00001112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001832	0	0	0
Rhizobium acidisoli	1538158	0	0	0	0	0	0	0	0	0	0	0	0	0.00001332	0	0	0	0	0	0	0	0	0	0.00001571	0	0	0	0	0	0	0
Streptomyces sp. CB09001	2083284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002888	0	0	0	0	0	0	0	0	0	0	0	0	0
Providencia stuartii	588	0	0	0	0	0	0	0	0.0000145	0	0	0	0	0.00001434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brenneria nigrifluens	55210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002862	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuaria sp. 7	1658665	0	0	0.00001328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001531	0	0	0	0	0	0	0
Hydrogenophaga pseudoflava	47421	0	0	0.00001207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001651	0	0	0	0	0	0	0
Aromatoleum bremense	76115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002849	0	0
Chryseobacterium sp. C-17	2898076	0	0	0	0	0	0	0	0	0	0	0	0	0.00002821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldicellulosiruptor acetigenus	301953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001209	0.00001588	0	0	0	0	0	0	0
Rathayibacter rathayi	33887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002765	0	0
Aquabacterium olei	1296669	0	0	0.00001284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001465	0	0	0	0	0	0	0
Elizabethkingia anophelis	1117645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001482	0	0	0	0	0.00001253	0	0
Chromohalobacter salexigens	158080	0	0	0.00001493	0	0	0	0	0	0	0	0	0	0.00001207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Labrenzia sp. VG12	2021862	0	0	0	0	0	0	0.00002682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas sp. HG01	1609967	0	0	0.0000146	0	0	0	0	0	0	0	0	0	0.00001187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas titanicae	664683	0	0	0.00001435	0	0	0	0	0	0	0	0	0	0.00001179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia marcescens	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001115	0	0	0	0	0.00001488	0	0	0
Pikeienuella piscinae	2748098	0	0	0	0	0	0	0.00002576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides distasonis	823	0	0	0	0	0	0	0	0	0	0	0	0.00002574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardia nova	37330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002574	0	0
Lacinutrix sp. Bg11-31	2057808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002559	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga sp. FDAARGOS_737	2545799	0	0	0	0	0	0	0	0	0	0	0	0	0.0000255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. CCM_MD2014	1561022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002535	0	0	0	0	0	0	0	0	0	0	0	0	0
Sagittula sp. P11	2009329	0	0	0	0	0	0	0.00002526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraburkholderia sp. Msb3	2604047	0	0	0	0	0	0	0.00002494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shinella sp. PSBB067	2715959	0	0	0	0	0	0	0.00002471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus oralis	1303	0	0	0	0	0	0	0.00001294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001175	0	0	0	0	0	0	0
Nocardia sp. CS682	1047172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002468	0	0
Ensifer mexicanus	375549	0	0	0	0	0	0	0	0	0	0	0	0	0.00001121	0	0	0	0	0	0	0	0	0	0.00001322	0	0	0	0	0	0	0
Methylacidiphilum sp. IT5	2795384	0	0	0	0	0	0	0	0	0	0	0	0.00002415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium sanguinis	2594913	0	0	0	0	0	0	0	0	0	0	0	0.00002412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp. 3008163	2478663	0	0	0	0	0	0	0	0	0	0	0	0	0.00002396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. WL3	2603277	0	0	0	0	0	0	0	0	0	0	0	0	0.00001056	0	0	0	0	0	0	0	0	0	0.00001303	0	0	0	0	0	0	0
Clostridium botulinum	1491	0	0	0	0	0	0	0	0.00002316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas sp. THAF12	2587849	0	0	0.00001296	0	0	0	0	0	0	0	0	0	0.00001009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga ochracea	1018	0	0	0	0	0	0	0	0	0	0	0	0	0.00002294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus thermophilus	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002294	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella aceris	2703885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002285	0	0
Rhizobium pseudoryzae	379684	0	0	0	0	0	0	0	0	0	0	0	0	0.00001021	0	0	0	0	0	0	0	0	0	0.00001238	0	0	0	0	0	0	0
Phaeobacter piscinae	1580596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002235	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylibium sp. Pch-M	2082386	0	0	0.00001021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001206	0	0	0	0	0	0	0
Streptomyces antibioticus	1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002226	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. M2	646637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002194	0	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga sp. H4358	1945658	0	0	0	0	0	0	0	0	0	0	0	0.00002168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. ACO-34A	1571470	0	0	0	0	0	0	0	0	0	0	0	0	0.00001032	0	0	0	0	0	0	0	0	0	0.00001126	0	0	0	0	0	0	0
Streptomyces nigra	1827580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002135	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus raffinolactis	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002129	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp. LJ668	2864040	0	0	0	0	0	0	0	0	0	0	0	0	0.0000211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodopseudomonas palustris	1076	0	0	0	0	0	0	0.000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chelatococcus sp. CO-6	1702325	0	0	0	0	0	0	0.00002082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces cadmiisoli	2184053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002074	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces prasinus	67345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002065	0	0	0	0	0	0	0	0	0	0	0	0	0
Kosakonia cowanii	208223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002035	0	0	0
Streptococcus sp. LPB0220	2610896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002031	0	0
Serratia plymuthica	82996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002018	0	0	0
Streptomyces sp. Go-475	2072505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001953	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. ST1015	1848900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001932	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces xanthii	2768069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001926	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter sp. JBIWA005	2831891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001921	0	0	0	0	0	0	0	0
Streptomyces collinus	42684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001918	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. CC0208	2306165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001862	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus cremoris	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001859	0	0	0	0	0	0	0	0	0	0	0	0	0
Chelatococcus daeguensis	444444	0	0	0	0	0	0	0.00001856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kluyvera sp. CRP	2873269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001853	0	0	0
Bartonella kosoyi	2133959	0	0	0	0	0	0	0	0	0	0	0	0.0000185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp.	1871047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001825	0	0
Streptomyces albus	1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001815	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. LBUM 1475	2609807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001806	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. RPA4-2	2721244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001803	0	0	0	0	0	0	0	0	0	0	0	0	0
Planococcus maritimus	192421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001796	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga sp. oral taxon 902	2748316	0	0	0	0	0	0	0	0	0	0	0	0	0.00001772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kaistia sp. 32K	2795690	0	0	0	0	0	0	0.00001771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phytobacter ursingii	1972431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001768	0	0	0
Shinella sp. HZN7	879274	0	0	0	0	0	0	0.00001765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium spongiae	886343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001757	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella sp. FJAT-51860	2864212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001753	0	0	0	0	0	0	0	0	0	0	0	0
Rhodobacter sp. CZR27	2033869	0	0	0	0	0	0	0.00001747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces actuosus	1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001741	0	0	0	0	0	0	0	0	0	0	0	0	0
Cronobacter dublinensis	413497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001735	0	0	0
Mycobacterium basiliense	2094119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000171	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces hawaiiensis	67305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001706	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter rubeus	2027860	0	0	0	0	0	0	0	0	0	0	0	0	0.00001703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesorhizobium oceanicum	1670800	0	0	0	0	0	0	0.00001679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea vagans	470934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001676	0	0	0
Candidatus Kaistella beijingensis	2820270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001675	0	0
Mannheimia sp. USDA-ARS-USMARC-1261	1432056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001671	0	0	0
Mycobacterium malmoense	1780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001666	0	0	0	0	0	0	0
Kosakonia arachidis	551989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001656	0	0	0
Streptomyces calvus	67282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001647	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium heraklionense	512402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000164	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces viridosporus	67581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001638	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia fergusonii	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001638	0	0	0
Citrobacter farmeri	67824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001615	0	0	0
Aureimonas sp. SA4125	2826993	0	0	0	0	0	0	0.00001615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salipiger abyssi	1250539	0	0	0	0	0	0	0.00001609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces tendae	1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001609	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardia iowensis	204891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001607	0	0
Paraburkholderia aromaticivorans	2026199	0	0	0	0	0	0	0.00001606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. Z022	1442032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001603	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseovarius sp. SCSIO 43702	2823043	0	0	0	0	0	0	0.00001603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. SAT1	1849967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001603	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia fonticola	47917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001597	0	0	0
Streptomyces tsukubensis	83656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001582	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces chromofuscus	42881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001582	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces coeruleorubidus	116188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001565	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio vulnificus	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001553	0	0	0	0	0	0	0	0
