Species	Simul_RM_1KGenome_010_15M	Simul_RM_1KGenome_010_30M	Simul_RM_1KGenome_010_45M	Simul_RM_1KGenome_020_15M	Simul_RM_1KGenome_020_30M	Simul_RM_1KGenome_020_45M	Simul_RM_1KGenome_050_15M	Simul_RM_1KGenome_050_30M	Simul_RM_1KGenome_050_45M	Simul_RM_1KGenome_100_15M	Simul_RM_1KGenome_100_30M	Simul_RM_1KGenome_100_45M	Simul_RM_1KGenome_150_15M	Simul_RM_1KGenome_150_30M	Simul_RM_1KGenome_150_45M	Simul_RM_1KGenome_200_15M	Simul_RM_1KGenome_200_30M	Simul_RM_1KGenome_200_45M	Simul_RM_1KGenome_250_15M	Simul_RM_1KGenome_250_30M	Simul_RM_1KGenome_250_45M	Simul_RM_1KGenome_300_15M	Simul_RM_1KGenome_300_30M	Simul_RM_1KGenome_300_45M	Simul_RM_1KGenome_500_15M	Simul_RM_1KGenome_500_30M	Simul_RM_1KGenome_500_45M	Simul_RM_5KGenome_010_15M	Simul_RM_5KGenome_010_30M	Simul_RM_5KGenome_010_45M	Simul_RM_5KGenome_020_15M	Simul_RM_5KGenome_020_30M	Simul_RM_5KGenome_020_45M	Simul_RM_5KGenome_050_15M	Simul_RM_5KGenome_050_30M	Simul_RM_5KGenome_050_45M	Simul_RM_5KGenome_100_15M	Simul_RM_5KGenome_100_30M	Simul_RM_5KGenome_100_45M	Simul_RM_5KGenome_150_15M	Simul_RM_5KGenome_150_30M	Simul_RM_5KGenome_150_45M	Simul_RM_5KGenome_200_15M	Simul_RM_5KGenome_200_30M	Simul_RM_5KGenome_200_45M	Simul_RM_5KGenome_250_15M	Simul_RM_5KGenome_250_30M	Simul_RM_5KGenome_250_45M	Simul_RM_5KGenome_300_15M	Simul_RM_5KGenome_300_30M	Simul_RM_5KGenome_300_45M	Simul_RM_5KGenome_500_15M	Simul_RM_5KGenome_500_30M	Simul_RM_5KGenome_500_45M	Simul_RM_10KGenome_010_15M	Simul_RM_10KGenome_010_30M	Simul_RM_10KGenome_010_45M	Simul_RM_10KGenome_020_15M	Simul_RM_10KGenome_020_30M	Simul_RM_10KGenome_020_45M	Simul_RM_10KGenome_050_15M	Simul_RM_10KGenome_050_30M	Simul_RM_10KGenome_050_45M	Simul_RM_10KGenome_100_15M	Simul_RM_10KGenome_100_30M	Simul_RM_10KGenome_100_45M	Simul_RM_10KGenome_150_15M	Simul_RM_10KGenome_150_30M	Simul_RM_10KGenome_150_45M	Simul_RM_10KGenome_200_15M	Simul_RM_10KGenome_200_30M	Simul_RM_10KGenome_200_45M	Simul_RM_10KGenome_250_15M	Simul_RM_10KGenome_250_30M	Simul_RM_10KGenome_250_45M	Simul_RM_10KGenome_300_15M	Simul_RM_10KGenome_300_30M	Simul_RM_10KGenome_300_45M	Simul_RM_10KGenome_500_15M	Simul_RM_10KGenome_500_30M	Simul_RM_10KGenome_500_45M
Methylomonas_sp000515215	0	0	0	0	0	0	0	0	0	0	0	0.001092291	0	0	0	0.000753277	0.004200622	0	0	0	0	0	0	0.001668797	0.002254985	0.00532579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylomonas_sp000702925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000660241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylomonas_sp002083615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000426418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioglobus_sp002169705	0	0	0	0	0	0	0	0	0	0	0.003033714	0	0	0	0	0.008615937	0	0.002093448	0	0	0	0.001047562	0.002520011	0	0	0.000584036	0.000619542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haliea_salexigens	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004294403	0	0	0.009005503	0	0.001205473	0	0.001559047	0.003250997	0.002067451	0.011377635	0.005207806	0.001050088	0.002615309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas_litopenaei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas_salina_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011618652	0	0.004592741	0	0	0	0	0.000477575	0.000531611	0	0.001735289	0.000962122	0.000953167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinomonas_atlantica	0	0	0	0	0	0	0	0	0	0	0	0.001437156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinomonas_gallaica	0	0	0	0	0	0	0	0	0	0	0	0.010666626	0	0.001137977	0	0	0	0	0	0.003800555	0.000456399	0	0	0	0.001802334	0	0.000989246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_lactucae	0	0	0	0.070196073	0.045150314	0	0	0	0	0	0	0	0	0	0.003985337	0	0.001986943	0	0	0.001952112	0.005890532	0	0.002647214	0	0	0.005960548	0.000265882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_mesopotamicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001844753	0	0	0	0.002105831	0	0.009129201	0	0	0.004658504	0.001050283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter_ursingii	0	0	0	0	0	0	0.019183401	0	0.010577275	0	0	0	0	0.004106722	0	0	0.014155374	0	0.000835251	0	0	0	0	0	0.002269711	0.000870112	0.001480728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_nonliquefaciens	0	0	0	0	0	0	0	0	0	0	0	0.004143535	0	0	0	0	0.00598297	0	0.000947461	0	0	0.002315365	0.00717911	0	0.000802344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oblitimonas_alkaliphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004847716	0	0	0	0	0.001308294	0	0	0	0.004898934	0.003920955	0.001938635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_citronellolis	0	0	0	0	0	0	0	0	0	0	0.006397068	0	0	0.0082454	0.002896157	0	0	0.001835922	0.002552122	0	0.002745364	0	0	0.000600866	0	0	0.000999518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_delhiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00735055	0	0	0	0	0.000416413	0	0	0.000707714	0.001522738	0.001085121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_azotoformans_A	0	0	0	0.081574951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025303505	0	0	0.003820146	0.002546547	0.002673554	0.006441518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_chlororaphis_F	0	0	0	0	0	0	0	0.020332516	0	0	0	0	0	0.00963291	0	0	0	0.001059374	0.002170216	0	0	0	0	0	0.003256009	0.000602781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_fluorescens_BA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002186095	0	0	0	0	0.001125499	0.00294971	0	0.001067165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_frederiksbergensis_E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003716742	0	0.013061042	0.007000383	0	0	0	0.000667721	0.003247853	0.004507128	0.000316582	0.000346317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_marginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002289027	0.004736909	0.006315275	0	0	0	0	0	0	0	0	0.000635671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_migulae	0	0	0	0	0	0	0.018730601	0	0	0	0	0	0.015238079	0	0	0	0	0	0	0	0	0	0	0.021953012	0.001810473	0.003565229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_mosselii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005324645	0.004384975	0	0	0	0	0	0.001706861	0.002544742	0	0	0.001723071	0.000775998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_prosekii	0	0	0	0	0	0	0	0	0	0.002594047	0	0.010702212	0.001741671	0	0	0.006654115	0.004158194	0	0	0.003244143	0	0	0.005688184	0.004319804	0.001848323	0.000767688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_putida_M	0	0	0	0	0	0	0	0	0	0.00160195	0	0	0	0	0	0	0.002313255	0	0.004991668	0	0	0	0	0.000273279	0.002621601	0.003301696	0.000690469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_sp003852235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003240301	0	0	0.001006874	0	0.003161816	0	0	0	0.000440692	0.001076515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_sp007828215	0	0	0	0	0	0	0.019151314	0	0	0	0	0	0	0	0	0	0	0	0	0.004485887	0	0	0	0.010215708	0.001899995	0	0.000756769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_sp012935695	0	0.001745381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_wadenswilerensis	0	0	0	0	0.007197705	0	0	0	0	0	0	0	0	0	0	0.00618136	0.000846396	0.001497553	0.000609734	0	0	0	0	0	0.001095197	0	0.003726673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_yamanorum_B	0	0.038820998	0	0	0	0	0	0	0	0	0	0	0.001325815	0	0	0	0	0.002464214	0.005556128	0	0.006797544	0	0.00266042	0	0	0.001259163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_F_otitidis	0	0	0	0	0	0	0	0.032158466	0	0.003108686	0.028246264	0	0	0	0.004525258	0	0	0	0.00219833	0.003513171	0	0	0.002429499	0.003771907	0.00107905	0.000932534	0.004103253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA2009_sp002314145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003558023	0	0	0	0.002681614	0	0.004594064	0	0	0.005677802	0	0	0.000347208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-339-G14_sp003282105	0	0	0	0	0	0	0	0	0	0	0	0	0.001279092	0.002902044	0	0	0.002084107	0	0	0	0.009386804	0	0.001536525	0.004516191	0	0.000438548	0.000325391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-339-G14_sp902635045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001193735	0	0.000537142	0	0.004367067	0	0.000720692	0	0	0.001600295	0.001348232	0.000525609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bog-1198_sp003134045	0	0	0	0	0	0.109157845	0	0	0	0	0	0	0	0	0	0	0	0	0.008278148	0	0.002569537	0	0	0	0.002128517	0	0.001450634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenovibrio_crunogenus_B	0	0	0	0	0	0	0	0	0	0.009287139	0	0	0.00294151	0	0	0	0.005556401	0.00360325	0.001346405	0.001521308	0.003950222	0.001617679	0.000669777	0	0	0.002812978	0.000312275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysobacter_enzymogenes_B	0	0	0	0	0	0	0	0.003409012	0	0	0	0.000772928	0.00755624	0	0.004676833	0.005501563	0	0	0.001557196	0	0.002929596	0.003222433	0.002073493	0	0.001617089	0.001150674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_AJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001995106	0	0	0	0	0	0.002395241	0	0.001244454	0	0.000497907	0.000670901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_sp003484865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005360339	0	0.000231305	0.003906177	0	0.00158557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA5920_sp002406055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000671835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema_D_sp002393865	0	0	0	0	0	0	0	0	0	0	0	0	0.003411876	0	0	0	0.009492373	0	0	0	0.000410489	0.001361379	0	0.000688556	0.007610832	0.000277561	0.000805455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLMS01_sp007133495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005929186	0	0	0	0	0.00228812	0.004391231	0.00369181	0.002788395	0	0.005384659	0.001128893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosipho_africanus	0	0	0	0	0	0	0	0	0	0	0	0	0.001310743	0	0	0	0.000996378	0.004370294	0	0	0	0	0	0	0.000697449	0.007025154	0.002181469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-02-FULL-50-16_sp001798715	0	0	0.10633687	0	0	0	0	0	0	0	0	0	0	0	0.002764875	0.001590331	0	0	0.004858402	0.003417105	0	0	0.002292765	0.001422554	0	0.001462846	0.002767903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPLOWO2-01-44-7_sp001798075	0	0	0	0	0	0.022751495	0	0	0.006840447	0	0	0	0	0	0.001172016	0	0	0	0.001074033	0	0.002309449	0	0	0	0.001684521	0.002656708	0.000672939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA1407_sp002305655	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000964779	0	0.000473178	0.017433341	0	0	0	0	0	0.001353134	0	0	0.00245474	0.000523317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV133_sp003219265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003541152	0	0	0	0	0	0	0.004968011	0	0.004185725	0.00217724	0.001979596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA953_sp903840355	0	0	0	0	0	0	0	0	0.026630092	0	0	0	0.001763148	0	0	0.006482191	0	0	0.000823567	0.001380712	0.000269464	0	0.003898748	0	0	0.000719049	0.000896799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA8199_sp003527065	0	0	0	0	0	0	0	0	0	0.010421361	0.01381291	0	0	0	0	0.002000748	0.000715215	0	0	0	0.003588474	0	0	0	0	0.002929246	0.000494963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichophyton_rubrum	0	0	0	0	0	0	0	0	0	0	0	0	0.01151698	0	0.011267241	0	0	0	0	0.000831359	0	0	0	0	0	0.004402506	0.000894082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudogymnoascus_destructans	0	0	0	0	0	0	0	0.000118325	0	0	0	0	0	0	3.36526E-05	0	0	0	0	0	3.72097E-05	0	0	4.12637E-05	0	0	2.19446E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudogymnoascus_sp.	0	0	0	0	0	0	0	0.003609409	0	0	0	0	0	0	0.002468751	0	0	0	0	0.001631602	0.002627146	0.001447975	0	0.002961687	0.001957481	0.001367712	0.001533531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudogymnoascus_verrucosus	0	0	0	0	0	0	0	0.001401686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000513764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomyces_cerevisiae	0	0	0	0	0	0	0	0	0	0	0.006926895	0	0	0	0	0	0	0	0	0.00828579	0	0	0	0.00072852	0	0.000982398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saitoella_complicata	0	0	0	0	0	0	0	0	0	0.008859605	0	0	0	0	0	0	0	0.002167323	0.004360392	0	0	0.001748867	0.002709134	0	0	0.000574663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodotorula_toruloides	0	0	0	0	0	0	0.019665121	0	0	0	0	0	0.001309989	0	0	0.00990318	0.000931376	0	0	0.001576754	0.001797341	0.000907973	0.001104584	0.004351845	0.00187881	0	0.000692931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ochrobactrum_sp003176975	0.001271808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lamprocystis_sp903933125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004137128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bog-375_sp003142185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geothrix_sp903937385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA12189_sp014189895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fen-455_sp003140595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MedAcidi-G2B_sp003215175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
